"MONTHLYVAR","Please don't change this row, otherwise this file may not be valid anymore!"
"Generator Name","DataTypeName","DataTypeID","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"Geothermal 1-2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geothermal 2 3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geothermal 2 3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geothermal 2 4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geothermal 2 4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers05","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers05","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers06","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers06","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers07","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers07","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers08","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers08","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers11","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers11","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers12","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers12","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers13","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers13","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers14","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers14","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers16","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers16","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers17","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers17","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers18","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers18","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Geysers20","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geysers20","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gianera 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gianera 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gianera 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gianera 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gila River CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gila River CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gila River CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gila River CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gila River CC1b","VARMarginRatio",13,0,.86,.86,.86,.86,.86,.86,.86,.86,.86,.86,.86,.86
"Gila River CC2a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gila River CC2a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gila River CC2b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gila River CC2b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gila River CC2b","VARMarginRatio",13,0,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9
"Gila River CC3a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gila River CC3a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gila River CC3b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gila River CC3b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gila River CC3b","VARMarginRatio",13,0,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85
"Gila River CC4a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gila River CC4a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gila River CC4b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gila River CC4b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gila River CC4b","VARMarginRatio",13,0,.89,.89,.89,.89,.89,.89,.89,.89,.89,.89,.89,.89
"GilroyCC-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GilroyCC-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GilroyCC-Total","VARMarginRatio",13,0,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9
"GilroyEnergyPeaking1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GilroyEnergyPeaking1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GilroyEnergyPeaking2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GilroyEnergyPeaking2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GilroyEnergyPeaking3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GilroyEnergyPeaking3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GLEN ARM UNIT 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GLEN ARM UNIT 2","Derate",3,0,1,1,1,1,1,.94,.94,.94,.94,1,1,1
"Glenarm_GT1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenarm_GT1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Glenarm_GT1","VARMarginRatio",13,0,.884,.884,.884,.884,.884,.884,.884,.884,.884,.884,.884,.884
"Glenarm_GT3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenarm_GT3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Glenarm_GT4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenarm_GT4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Glenarm_GT5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenarm_GT5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Glenarm_GT5","VARMarginRatio",13,0,.7228571,.7228571,.7228571,.7228571,.7228571,.7228571,.7228571,.7228571,.7228571,.7228571,.7228571,.7228571
"Goal Line Cogen1GT49.9","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goal Line Cogen1GT49.9","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Gold_Creek1-1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gold_Creek1-1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Golden_Biomass","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Golden_Biomass","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GoldendaleCC-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GoldendaleCC-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GOLETA QFS","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOLETA QFS","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Goodsprings Waste Heat RecoverHR1ST7.5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goodsprings Waste Heat RecoverHR1ST7.5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Goose_Haven","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goose_Haven","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GOR-U1-TG1GT45","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOR-U1-TG1GT45","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GOR-U2-TG2GT45","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOR-U2-TG2GT45","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GP Wauna Mill (CG)","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GP Wauna Mill (CG)","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GP_CHP1_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GP_CHP1_1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Grant Village Agg","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grant Village Agg","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"GrapelandPeaker","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"GrapelandPeaker","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Grays Harbor CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grays Harbor CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Grays Harbor CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grays Harbor CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Grayson CC","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grayson CC","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Greater Nanaimo PCC Cogenerati1IC0.33","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greater Nanaimo PCC Cogenerati1IC0.33","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Greater_Imperial_Geothermal (Generic)ST600","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greater_Imperial_Geothermal (Generic)ST600","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Greenleaf2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greenleaf2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Griffith CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Griffith CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Griffith CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Griffith CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Grossmont Hospital1GT4.12","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grossmont Hospital1GT4.12","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"H Wilson Sundt 4 Gas","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"H Wilson Sundt 4 Gas","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"H Wilson Sundt GT1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"H Wilson Sundt GT1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"H Wilson Sundt GT2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"H Wilson Sundt GT2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"H Wilson Sundt ST3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"H Wilson Sundt ST3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"H. Gonzales Unit #21GT5.75","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"H. Gonzales Unit #21GT5.75","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"H.R. Milner (HRM)","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"H.R. Milner (HRM)","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"H.R. Milner (HRM)","VARMarginRatio",13,0,.7129807,.7129807,.7129807,.7129807,.7129807,.7129807,.7129807,.7129807,.7129807,.7129807,.7129807,.7129807
"Hampton Lumber MillST1ST7.25","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hampton Lumber MillST1ST7.25","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HanfordEnergy1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HanfordEnergy1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harbor CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harbor CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harbor CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harbor CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harbor CC1CC215","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harbor CC1CC215","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harbor Unit 10","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harbor Unit 10","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harbor Unit 11","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harbor Unit 11","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harbor Unit 12","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harbor Unit 12","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harbor Unit 13","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harbor Unit 13","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harbor Unit 14","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harbor Unit 14","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HarborCgnCC-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HarborCgnCC-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hardin","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hardin","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harmac_Biomass","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harmac_Biomass","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HARMATT10","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HARMATT10","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HARMATT11","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HARMATT11","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HarquahalaCC1-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HarquahalaCC1-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HarquahalaCC2-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HarquahalaCC2-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HarquahalaCC3-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HarquahalaCC3-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harry Allen CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harry Allen CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harry Allen CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harry Allen CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harry Allen GT1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harry Allen GT1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harry Allen GT4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harry Allen GT4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Harry Allen GT4","VARMarginRatio",13,0,.9305263,.9305263,.9305263,.9305263,.9305263,.9305263,.9305263,.9305263,.9305263,.9305263,.9305263,.9305263
"Hartland LF 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hartland LF 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hartland LF2IC1.6","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hartland LF2IC1.6","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hartzog 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hartzog 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hartzog 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hartzog 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hartzog 3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hartzog 3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hayden 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayden 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hayden 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hayden 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes 11","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes 11","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes 12","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes 12","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes 12","VARMarginRatio",13,0,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804
"Haynes 12CC12CC444","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes 12CC12CC444","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes 13","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes 13","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes 14","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes 14","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes 15","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes 15","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes 15","VARMarginRatio",13,0,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804,.9509804
"Haynes 16","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes 16","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Haynes CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haynes CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Heartland Petrochemical (HRT1)","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heartland Petrochemical (HRT1)","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Heber 1 Geothermal1ST35","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heber 1 Geothermal1ST35","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Heber Geo Complex","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heber Geo Complex","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Henrietta1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henrietta1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Henrietta2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henrietta2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HermistnGenCC1-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HermistnGenCC1-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HermistnGenCC2-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HermistnGenCC2-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hermiston Pwr CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hermiston Pwr CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hermiston Pwr CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hermiston Pwr CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hermiston Pwr CC1b","VARMarginRatio",13,0,.94,.94,.94,.94,.94,.94,.94,.94,.94,.94,.94,.94
"Hidden Hollow Landfill Gas","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hidden Hollow Landfill Gas","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Higgins CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Higgins CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Higgins CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Higgins CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"High Desert CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"High Desert CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"High Desert CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"High Desert CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"High Desert CC1c","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"High Desert CC1c","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"High Sierra Cogeneration Aggregate","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"High Sierra Cogeneration Aggregate","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HighSierra","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HighSierra","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HighSierra1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HighSierra1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Holly1IC0.68","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holly1IC0.68","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Holly2IC0.4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holly2IC0.4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Holly3IC1.8","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holly3IC1.8","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HoneyLakePower","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HoneyLakePower","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Houwelings Nurseries ICE","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Houwelings Nurseries ICE","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HoweSoundGreen1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HoweSoundGreen1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HoweSoundGreen2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HoweSoundGreen2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hudson Ranch I","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hudson Ranch I","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Humboldt Redwood 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Humboldt Redwood 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Humboldt Redwood 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Humboldt Redwood 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Humboldt Redwood 3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Humboldt Redwood 3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC01","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC01","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC02","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC02","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC03","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC03","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC04","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC04","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC05","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC05","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC06","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC06","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC07","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC07","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC08","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC08","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC09","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC09","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"HumboldtBayIC10","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"HumboldtBayIC10","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hunter_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hunter_1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hunter_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hunter_2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Hunter_3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hunter_3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Huntington Beach CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huntington Beach CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Huntington Beach CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huntington Beach CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Huntington_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huntington_1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Huntington_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
