"HR_GENERAL","HR_GENERAL"
"Note: For hourly resource units, there are three valid types - Wind, Solar and Others."
"GeneratorKey","GeneratorName","Type","CommitmentShapeID","CommitmentShapeName","CommitmentMultiplier","DispatchShapeID","DispatchShapeName","DispatchMultiplier","CommitmentVariation(%)","CommitmentPdf","DispatchVariation(%)","DispatchPdf","Capacity(MW)","Spillage","IfEnableMultiBlock","ModelType","IfUseInvertLoadingRatio","InvertLoadingRatio","TargetCapacityFactor"
"19279","Turquoise Solar2","Solar","4849","PV_Turquoise Solar2PV-T50_[18]","50","4849","PV_Turquoise Solar2PV-T50_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13880","Twin Buttes 1","Wind","5573","WT_Twin Buttes1WT75 A-1_[18]","41.8","5573","WT_Twin Buttes1WT75 A-1_[18]","41.8","0","0","0","0","41.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13906","Twin Buttes 2","Wind","5581","WT_Twin Buttes2WT75 A-1_[18]","75","5581","WT_Twin Buttes2WT75 A-1_[18]","75","0","0","0","0","75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18480","Twin Cities PV Agg","Solar","4804","PV_Twin Cities1PV-NT3_[18]","4","4804","PV_Twin Cities1PV-NT3_[18]","4","0","0","0","0","4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9408","Two_Dot","Wind","5467","WT_Two Dot Wind Farm1WT9.69 A-1_[18]","9.69","5467","WT_Two Dot Wind Farm1WT9.69 A-1_[18]","9.69","0","0","0","0","9.69",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"20633","UASTP IV Astroenergy","Solar","4036","PV_UASTP IV Astroenergy Gato Mon1PV-T5_[18]","5","4036","PV_UASTP IV Astroenergy Gato Mon1PV-T5_[18]","5","0","0","0","0","5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18481","UASTP PV Agg","Solar","4028","PV_UASTP II Amonix1PV-NT4.5_[18]","9","4028","PV_UASTP II Amonix1PV-NT4.5_[18]","9","0","0","0","0","9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9441","UofA1","Others","2058","AB_CG_GenericShape_2028","16","2058","AB_CG_GenericShape_2028","16","0","0","0","0","16",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"9442","UofA2","Others","2058","AB_CG_GenericShape_2028","26","2058","AB_CG_GenericShape_2028","26","0","0","0","0","26",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"17679","USAFA PV","Solar","5098","PV_USAFA PV1PV-T5.5_[18]","5.5","5098","PV_USAFA PV1PV-T5.5_[18]","5.5","0","0","0","0","5.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18345","Utility Solar - Utah-S","Solar","4857","PV_Utility Solar - Utah-S0PV95_[18]","95","4857","PV_Utility Solar - Utah-S0PV95_[18]","95","0","0","0","0","95",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18251","Utility Solar+Storage - Borah Pop1PV600","Solar","4918","PV_Utility Solar Storage - Borah Pop1PV600_[18]","600","4918","PV_Utility Solar Storage - Borah Pop1PV600_[18]","600","0","0","0","0","600",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18253","Utility Solar+Storage - PV - S-Oregon1PV209","Solar","4914","PV_Utility Solar Storage - PV - S-Oregon1PV209_[18]","209","4914","PV_Utility Solar Storage - PV - S-Oregon1PV209_[18]","209","0","0","0","0","209",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18252","Utility Solar+Storage - PV - S-Oregon1PV377","Solar","4901","PV_Utility Solar Storage - PV - S-Oregon1PV377_[18]","377","4901","PV_Utility Solar Storage - PV - S-Oregon1PV377_[18]","377","0","0","0","0","377",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18254","Utility Solar+Storage - PV - S-Oregon1PV83","Solar","4913","PV_Utility Solar Storage - PV - S-Oregon1PV83_[18]","83","4913","PV_Utility Solar Storage - PV - S-Oregon1PV83_[18]","83","0","0","0","0","83",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18346","Utility Solar+Storage - PV - Utah-N1","Solar","4888","PV_Utility Solar Storage - PV - Utah-N0PV820_[18]","820","4888","PV_Utility Solar Storage - PV - Utah-N0PV820_[18]","820","0","0","0","0","820",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18347","Utility Solar+Storage - PV - Utah-N2","Solar","4879","PV_Utility Solar Storage - PV - Utah-N0PV45_[18]","45","4879","PV_Utility Solar Storage - PV - Utah-N0PV45_[18]","45","0","0","0","0","45",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18348","Utility Solar+Storage - PV - Utah-S1","Solar","4858","PV_Utility Solar Storage - PV - Utah-S0PV1100_[18]","1100","4858","PV_Utility Solar Storage - PV - Utah-S0PV1100_[18]","1100","0","0","0","0","1100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18349","Utility Solar+Storage - PV - Utah-S2","Solar","4832","PV_Utility Solar Storage - PV - Utah-S0PV498_[18]","498","4832","PV_Utility Solar Storage - PV - Utah-S0PV498_[18]","498","0","0","0","0","498",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18350","Utility Solar+Storage - PV - Utah-S3","Solar","4751","PV_Utility Solar Storage - PV - Utah-S0PV455.48_[18]","455.48","4751","PV_Utility Solar Storage - PV - Utah-S0PV455.48_[18]","455.48","0","0","0","0","455.48",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18255","Utility Solar+Storage - PV - Yakima1PV180","Solar","5033","PV_Utility Solar Storage - PV - Yakima1PV180_[18]","180","5033","PV_Utility Solar Storage - PV - Yakima1PV180_[18]","180","0","0","0","0","180",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18301","Utility Wind - Portland North Coast1WT130","Wind","6103","WT_Utility Wind - Portland North Coast1WT130 B-1_[18]","130","6103","WT_Utility Wind - Portland North Coast1WT130 B-1_[18]","130","0","0","0","0","130",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18300","Utility Wind - Portland North Coast1WT450","Wind","6104","WT_Utility Wind - Portland North Coast1WT450 B-1_[18]","450","6104","WT_Utility Wind - Portland North Coast1WT450 B-1_[18]","450","0","0","0","0","450",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18302","Utility Wind - Willamette Valley1WT615","Wind","6105","WT_Utility Wind - Willamette Valley1WT615 B-1_[18]","615","6105","WT_Utility Wind - Willamette Valley1WT615 B-1_[18]","615","0","0","0","0","615",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18303","Utility Wind+Storage - Yakima1WT160","Wind","6106","WT_Utility Wind+Storage - Yakima1WT160 B-1_[18]","160","6106","WT_Utility Wind+Storage - Yakima1WT160 B-1_[18]","160","0","0","0","0","160",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17527","Vaca-Dixon Solar Station","Solar","4808","PV_Vaca-Dixon Solar Station1PV-NT2.5_[18]","2.5","4808","PV_Vaca-Dixon Solar Station1PV-NT2.5_[18]","2.5","0","0","0","0","2.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19352","Vale I Solar","Solar","4948","PV_Vale I Solar1PV-NT3_[18]","3","4948","PV_Vale I Solar1PV-NT3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13082","Vale Solar (OR)","Solar","4947","PV_Vale Air Solar Center1PV-NT10_[18]","10","4947","PV_Vale Air Solar Center1PV-NT10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13568","Valencia 2","Solar","4106","PV_Valencia 21PV-T2_[18]","2","4106","PV_Valencia 21PV-T2_[18]","2","0","0","0","0","2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18495","Valencia PV Agg","Solar","4135","PV_Valencia 11PV-T3_[18]","6","4135","PV_Valencia 11PV-T3_[18]","6","0","0","0","0","6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16291","Valentine_G","Solar","4419","PV_Valentine Solar1PV-NT100_[18]","100","4419","PV_Valentine Solar1PV-NT100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16948","Valley Center 1","Solar","4145","PV_Valley Center 11PV-NT2.5_[18]","2.5","4145","PV_Valley Center 11PV-NT2.5_[18]","2.5","0","0","0","0","2.5",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16945","Valley Center 2","Solar","4146","PV_Valley Center 21PV-NT5_[18]","5","4146","PV_Valley Center 21PV-NT5_[18]","5","0","0","0","0","5",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18521","Valley Creek SolarPGRC6PV-NT2.2","Solar","4967","PV_Valley Creek SolarPGRC6PV-NT2.2_[18]","2.2","4967","PV_Valley Creek SolarPGRC6PV-NT2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18387","Valley View Solar (PVREA DG Solar I)","Solar","4868","PV_Valley View Solar (PVREA DG Solar I)1PV-T4_[18]","4","4868","PV_Valley View Solar (PVREA DG Solar I)1PV-T4_[18]","4","0","0","0","0","4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14166","Vansycle I","Wind","5326","WT_Vansycle Wind 138WT25.1 A-1_[18]","25.1","5326","WT_Vansycle Wind 138WT25.1 A-1_[18]","25.1","0","0","0","0","25.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14150","Vansycle II","Wind","5330","WT_Vansycle II Wind Energy Center43WT98.9 A-1_[18]","98.9","5330","WT_Vansycle II Wind Energy Center43WT98.9 A-1_[18]","98.9","0","0","0","0","98.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2153","Vansycle_OR","Wind","5324","WT_FPL Energy Vansycle LLC (WA)186WT176.9 A-1_[18]","123.42","5324","WT_FPL Energy Vansycle LLC (WA)186WT176.9 A-1_[18]","123.42","0","0","0","0","123.42",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2152","Vansycle_WA","Wind","5326","WT_Vansycle Wind 138WT25.1 A-1_[18]","176.9","5326","WT_Vansycle Wind 138WT25.1 A-1_[18]","176.9","0","0","0","0","176.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2378","Vantage","Wind","5303","WT_Vantage Wind1WT96 A-1_[18]","96","5303","WT_Vantage Wind1WT96 A-1_[18]","96","0","0","0","0","96",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17460","Vasco Wind","Wind","6057","WT-CISO-Altamont1_2032[18]","78.2","6057","WT-CISO-Altamont1_2032[18]","78.2","0","0","0","0","78.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16912","Vauxhall Solar DER","Solar","5072","PV_Vauxhall (VXH1)1PV-NT22_[18]","22","5072","PV_Vauxhall (VXH1)1PV-NT22_[18]","22","0","0","0","0","22",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15223","VEGA_34314_1","Solar","4711","PV_Vega Solar1PV-NT20_[18]","20","4711","PV_Vega Solar1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17300","Victor Aggregate Solar Resources","Solar","4210","PV_Victor Aggregate Solar Resources1PV-NT24.49_[18]","24.5","4210","PV_Victor Aggregate Solar Resources1PV-NT24.49_[18]","24.5","0","0","0","0","24.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16851","Victory Solar","Solar","5114","PV_Victory Solar1PV-T12.83_[18]","12.83","5114","PV_Victory Solar1PV-T12.83_[18]","12.83","0","0","0","0","12.83",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18369","Vilas Solar Energy","Solar","5125","PV_Vilas Solar Energy1PV-T4_[18]","4","5125","PV_Vilas Solar Energy1PV-T4_[18]","4","0","0","0","0","4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17498","Vintner Solar","Solar","4515","PV_Vintner Solar1PV-NT1.5_[18]","1.5","4515","PV_Vintner Solar1PV-NT1.5_[18]","1.5","0","0","0","0","1.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16784","Vista Solar Energy Center","Solar","4377","PV_Vista Solar Energy Center1PV-T10_[18]","10","4377","PV_Vista Solar Energy Center1PV-T10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16972","Voyager Wind 1_3","Wind","5199","WT_Voyager Wind 11WT128 A-1_[18]","128","5199","WT_Voyager Wind 11WT128 A-1_[18]","128","0","0","0","0","128",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17870","Voyager Wind Oasis AltaWT14.4","Wind","5202","WT_Voyager Wind Oasis AltaWT14.4 A-1_[18]","14.4","5202","WT_Voyager Wind Oasis AltaWT14.4 A-1_[18]","14.4","0","0","0","0","14.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16283","Voyager2_G1","Wind","5201","WT_Voyager Wind 21WT128.7 A-1_[18]","128.7","5201","WT_Voyager Wind 21WT128.7 A-1_[18]","128.7","0","0","0","0","128.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16282","Voyager2_G2","Wind","5209","WT_Voyager Wind 31WT43.2 A-1_[18]","43.2","5209","WT_Voyager Wind 31WT43.2 A-1_[18]","43.2","0","0","0","0","43.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16281","Voyager4_G","Wind","5213","WT_Voyager Wind 41WT21.6 A-1_[18]","21.6","5213","WT_Voyager Wind 41WT21.6 A-1_[18]","21.6","0","0","0","0","21.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1518","W_R_Gianelli_1","Others","6055","PumpStorage_WRGianelli_2032[18]",".125","6055","PumpStorage_WRGianelli_2032[18]",".125","0","0","0","0","53",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"1519","W_R_Gianelli_2","Others","6055","PumpStorage_WRGianelli_2032[18]",".125","6055","PumpStorage_WRGianelli_2032[18]",".125","0","0","0","0","53",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"1520","W_R_Gianelli_3","Others","6055","PumpStorage_WRGianelli_2032[18]",".125","6055","PumpStorage_WRGianelli_2032[18]",".125","0","0","0","0","53",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"1521","W_R_Gianelli_4","Others","6055","PumpStorage_WRGianelli_2032[18]",".125","6055","PumpStorage_WRGianelli_2032[18]",".125","0","0","0","0","53",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"1522","W_R_Gianelli_5","Others","6055","PumpStorage_WRGianelli_2032[18]",".125","6055","PumpStorage_WRGianelli_2032[18]",".125","0","0","0","0","53",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"1523","W_R_Gianelli_6","Others","6055","PumpStorage_WRGianelli_2032[18]",".125","6055","PumpStorage_WRGianelli_2032[18]",".125","0","0","0","0","53",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"1524","W_R_Gianelli_7","Others","6055","PumpStorage_WRGianelli_2032[18]",".125","6055","PumpStorage_WRGianelli_2032[18]",".125","0","0","0","0","53",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"1525","W_R_Gianelli_8","Others","6055","PumpStorage_WRGianelli_2032[18]",".125","6055","PumpStorage_WRGianelli_2032[18]",".125","0","0","0","0","53",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"19259","Wallowa Falls1","Others","1","None","1.1","1","None","1.1","0","0","0","0","1.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18443","Walmart Casa Grande PV Agg","Solar","4096","PV_Walmart Casa Grande1PV1.1_[18]","2","4096","PV_Walmart Casa Grande1PV1.1_[18]","2","0","0","0","0","2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18530","Walmart Stores  Inc.","Solar","4177","PV_Walmart Stores Inc.2PV0.9_[18]",".9","4177","PV_Walmart Stores Inc.2PV0.9_[18]",".9","0","0","0","0",".9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18401","Warren AF Wind","Wind","5546","WT_Warren AF Wind1WT1 A-1_[18]","1","5546","WT_Warren AF Wind1WT1 A-1_[18]","1","0","0","0","0","1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17803","West Antelope Solar1PV-NT20","Solar","4348","PV_West Antelope Solar1PV-NT20_[18]","20","4348","PV_West Antelope Solar1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19137","West Butte Wind1WT104_1","Wind","5222","WT_West Butte Wind1WT104 A-1_[18]","104","5222","WT_West Butte Wind1WT104 A-1_[18]","104","0","0","0","0","104",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17050","West Gates Solar Station","Solar","4585","PV_West Gates Solar Station1PV-NT10_[18]","10","4585","PV_West Gates Solar Station1PV-NT10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19161","West HinesPVPV-NT10","Solar","4936","PV_West HinesPVPV-NT10_[18]","10","4936","PV_West HinesPVPV-NT10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"20630","Western 102","Solar","4850","PV_Western 1021PV-NT1_[18]","1","4850","PV_Western 1021PV-NT1_[18]","1","0","0","0","0","1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17834","Western Antelope Blue Sky Ranch A1PV-NT20","Solar","4346","PV_Western Antelope Blue Sky Ranch A1PV-NT20_[18]","20","4346","PV_Western Antelope Blue Sky Ranch A1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19215","Western Antelope Blue Sky Ranch B","Solar","4365","PV_Western Antelope Blue Sky Ranch BPV-NT20_[18]","20","4365","PV_Western Antelope Blue Sky Ranch BPV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17810","Western Antelope Dry Ranch1PV-NT10","Solar","4347","PV_Western Antelope Dry Ranch1PV-NT10_[18]","10","4347","PV_Western Antelope Dry Ranch1PV-NT10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17730","Westfield 107S DER Solar","Solar","5073","PV_Westfield Yellow Lake (WEF1)1PV-NT19_[18]","19","5073","PV_Westfield Yellow Lake (WEF1)1PV-NT19_[18]","19","0","0","0","0","19",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18036","Westlands Almond","Solar","4722","PV_Westlands AlmondPV-NT20_[18]","20","4722","PV_Westlands AlmondPV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18006","Westlands Solar Blue","Solar","4584","PV_Westlands Solar BluePV-NT250_[18]","250","4584","PV_Westlands Solar BluePV-NT250_[18]","250","0","0","0","0","250",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18005","Westlands Solar Farm PV 1","Solar","4583","PV_Westlands Solar Farm PV 11PV-NT18_[18]","18","4583","PV_Westlands Solar Farm PV 11PV-NT18_[18]","18","0","0","0","0","18",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17492","Westlands_Solar (Generic)1","Solar","4681","PV_Westlands_Solar (Generic)PV-NT160_[18]","160","4681","PV_Westlands_Solar (Generic)PV-NT160_[18]","160","0","0","0","0","160",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17493","Westlands_Solar (Generic)2","Solar","4677","PV_Westlands_Solar (Generic)PV-NT190_[18]","190","4677","PV_Westlands_Solar (Generic)PV-NT190_[18]","190","0","0","0","0","190",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17494","Westlands_Solar (Generic)3","Solar","4672","PV_Westlands_Solar (Generic)PV-NT176_[18]","176","4672","PV_Westlands_Solar (Generic)PV-NT176_[18]","176","0","0","0","0","176",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17495","Westlands_Solar (Generic)4","Solar","4678","PV_Westlands_Solar (Generic)PV-NT204_[18]","204","4678","PV_Westlands_Solar (Generic)PV-NT204_[18]","204","0","0","0","0","204",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17496","Westlands_Solar (Generic)5","Solar","4613","PV_Westlands_Solar (Generic)PV-NT163_[18]","163","4613","PV_Westlands_Solar (Generic)PV-NT163_[18]","163","0","0","0","0","163",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17497","Westlands_Solar (Generic)6","Solar","4582","PV_Westlands_Solar (Generic)PV-NT151_[18]","151","4582","PV_Westlands_Solar (Generic)PV-NT151_[18]","151","0","0","0","0","151",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2137","Wheat_Field","Wind","5279","WT_Wheat Field46WT96.59 A-1_[18]","96.59","5279","WT_Wheat Field46WT96.59 A-1_[18]","96.59","0","0","0","0","96.59",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18028","Wheatland WAGF","Wind","6107","WT_Wheatland WAGF1WT120 B-1_[18]","120","6107","WT_Wheatland WAGF1WT120 B-1_[18]","120","0","0","0","0","120",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18299","Wheatridge IIWT200","Wind","5305","WT_Wheatridge IIWT200 A-1_[18]","200","5305","WT_Wheatridge IIWT200 A-1_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4783","WheelerRidgePump-Total","Others","4001","Pump_WheelerRidge_2018","1","4001","Pump_WheelerRidge_2018","1","0","0","0","0","115.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19162","White Bluffs SolarPVPV-NT0.03","Solar","5031","PV_White Bluffs SolarPVPV-NT0.03_[18]",".03","5031","PV_White Bluffs SolarPVPV-NT0.03_[18]",".03","0","0","0","0",".03",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17871","White Hills A1WT50","Wind","5351","WT_White Hills A1WT50 A-1_[18]","50","5351","WT_White Hills A1WT50 A-1_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17872","White Hills B1WT300","Wind","5352","WT_White Hills B1WT300 A-1_[18]","300","5352","WT_White Hills B1WT300 A-1_[18]","300","0","0","0","0","300",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13096","White River West","Solar","4560","PV_White River West1PV-NT19.75_[18]","19.75","4560","PV_White River West1PV-NT19.75_[18]","19.75","0","0","0","0","19.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2138","White_Creek1","Wind","5253","WT_White Creek 189WT204.69 A-1_[18]","204.69","5253","WT_White Creek 189WT204.69 A-1_[18]","204.69","0","0","0","0","204.69",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9599","White_RiverPV","Solar","4558","PV_White River Solar1PV-NT20_[18]","20","4558","PV_White River Solar1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19201","Whitethorn Solar LLC03.3","Solar","4746","PV_Livermore Community Solar Farm1PV-NT3_[18]","3.3","4746","PV_Livermore Community Solar Farm1PV-NT3_[18]","3.3","0","0","0","0","3.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"720","Whitewater_Hill","Wind","5268","WT_Whitewater Hill Wind ProjectWT61.5 A-1_[18]","61.5","5268","WT_Whitewater Hill Wind ProjectWT61.5 A-1_[18]","61.5","0","0","0","0","61.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18002","Whitla (WHT2)","Wind","5483","WT_Whitla (WHT2)1WT151 A-1_[18]","151","5483","WT_Whitla (WHT2)1WT151 A-1_[18]","151","0","0","0","0","151",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16576","Whitla Wind","Wind","5437","WT_Glacier Winds Energy Two69WT103.5 A-1_[18]","202","5437","WT_Glacier Winds Energy Two69WT103.5 A-1_[18]","202","0","0","0","0","202",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17518","Whitney Point Solar","Solar","4650","PV_Whitney Point Solar1PV-NT20_[18]","20","4650","PV_Whitney Point Solar1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14176","Wild Horse Wind 1","Wind","5302","WT_Wild Horse1WT228.59 A-1_[18]","228.59","5302","WT_Wild Horse1WT228.59 A-1_[18]","228.59","0","0","0","0","228.59",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2379","Wild_Horse_W3","Wind","5301","WT_Wild Horse Expansion1WT44 A-1_[18]","44","5301","WT_Wild Horse Expansion1WT44 A-1_[18]","44","0","0","0","0","44",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15241","WILDWOOD1_39184_FT","Solar","4526","PV_Wildwood Solar I1PV-NT20_[18]","20","4526","PV_Wildwood Solar I1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15242","WILDWOOD2_35047_1","Solar","4525","PV_Wildwood Solar 21PV-NT15_[18]","15","4525","PV_Wildwood Solar 21PV-NT15_[18]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18522","Williams Acres SolarW0055PV-NT2.5","Solar","4978","PV_Williams Acres SolarW0055PV-NT2.5_[18]","2.5","4978","PV_Williams Acres SolarW0055PV-NT2.5_[18]","2.5","0","0","0","0","2.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16970","Willow Springs 2","Solar","4405","PV_Willow Springs 21PV-NT100_[18]","100","4405","PV_Willow Springs 21PV-NT100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2160","WillowCreekEC","Wind","5280","WT_Willow Creek48WT72 A-1_[18]","72","5280","WT_Willow Creek48WT72 A-1_[18]","72","0","0","0","0","72",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16150","Wilmot Solar","Solar","4079","PV_Wilmot Solar NextEra1PV-T100_[18]","100","4079","PV_Wilmot Solar NextEra1PV-T100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18394","Wind Goshen","Wind","5873","WT_Wind Goshen0WT151 B-1_[18]","151","5873","WT_Wind Goshen0WT151 B-1_[18]","151","0","0","0","0","151",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17855","Wind Resource II1WT19.95","Wind","5196","WT_Wind Resource II1WT19.95 A-1_[18]","19.95","5196","WT_Wind Resource II1WT19.95 A-1_[18]","19.95","0","0","0","0","19.95",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18395","Wind Wyoming East1","Wind","5967","WT_Wind Wyoming East0WT1641 B-1_[18]","1641","5967","WT_Wind Wyoming East0WT1641 B-1_[18]","1641","0","0","0","0","1641",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18396","Wind Wyoming East2","Wind","5938","WT_Wind Wyoming East0WT489 B-1_[18]","489","5938","WT_Wind Wyoming East0WT489 B-1_[18]","489","0","0","0","0","489",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18397","Wind Wyoming East3","Wind","5966","WT_Wind Wyoming East0WT49 B-1_[18]","49","5966","WT_Wind Wyoming East0WT49 B-1_[18]","49","0","0","0","0","49",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
