generatorkey,ads_name,bus id,bus name,bus kv,unit id,generator typeid,subtype,long id,ads_long_name,servicestatus,commission_date,retirement_date,devstatus,balancing_area,region name,mincap(mw),maxcap(mw),initialdispatch(mw),save to binary,state,county,city,zipcode,fueltype,technology,btm,internalid,economicpmin,economicpmax,tech_type,GeneratorKey,GeneratorName_x,Type,DispatchShapeName,DispatchMultiplier,capacity_hourly_rsc,GeneratorName_y, Turbine Type,Model Type,MustRun,MinimumDownTime(hr),MinimumUpTime(hr),MaxUpTime(hr),Generic Ramp Rate Name,RampUp Rate(MW/minute),RampDn Rate(MW/minute),Startup Cost Fixed($),StartFuel(MMBTu),Startup Time,VOM Cost,IOMaxCap(MW),IOMinCap(MW),MinInput(MMBTu),IncCap2(MW),IncHR2(MMBTu/MWh),IncCap3(MW),IncHR3(MMBTu/MWh),IncCap4(MW),IncHR4(MMBTu/MWh),IncCap5(MW),IncHR5(MMBTu/MWh),IncCap6(MW),IncHR6(MMBTu/MWh),IncCap7(MW),IncHR7(MMBTu/MWh)
1312,Fellow_QF,365564,BP21Z,12.47,'RN,1,CT-NatGas-Aero,CA-??-??,PFnoLAR_FELLOW QF UNIT AGGREGATE-1,#TRUE#,#2006-06-01#,#2050-12-31#,Existing,CIPV,CA_CISO,3.2,6.2,0.99,YES,CA,,,,NG,,#FALSE#,,6.9,17.25,,,,,,,,Fellow_QF,GT,,False,1.0,1.0,-1.0,,15.525,15.525,397.42,110.47,1.0,0.45,6.2,3.2,82.777,3.0,12.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18603,DG-BTM_AVA_WA_Spokane,48405,SPKINDPK,115.0,'Y1,4,DG-BTM,G0--,DG-BTM_AVA_WA_Spokane,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,AVA,NW_AVA,0.0,6.143365,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.143365,,18603.0,DG-BTM_AVA_WA_Spokane,Solar,DPV-ALL_Spokane_WA_F[18],6.143365,6.143365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19086,DG-BTM_WALC_AZ_Cochise,17031,APA-AUX-1,2.4,'Z8,4,DG-BTM,G0--,DG-BTM_WALC_AZ_Cochise,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WALC,SW_WALC,0.0,6.130894,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.130894,,19086.0,DG-BTM_WALC_AZ_Cochise,Solar,DPV-ALL_Cochise_AZ_F[18],6.130894,6.130894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16312,70123_ADS30_Roberts Tunnel Hydro,70072,CABINCRK,230.0,'X1,2,Hydro,_-_-_,Roberts Tunnel Hydro,#TRUE#,#1988-01-01#,#2027-03-21#,Existing,PSCO,RM_PSCO,0.0,6.09,124.0,YES,CO,,,,,,#FALSE#,,0,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19095,DG-BTM_WALC_AZ_Pinal,17176,REDRCK-AZ,115.0,'Y9,4,DG-BTM,G0--,DG-BTM_WALC_AZ_Pinal,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WALC,SW_WALC,0.0,6.011374,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.011374,,19095.0,DG-BTM_WALC_AZ_Pinal,Solar,DPV-ALL_Pinal_AZ_F[18],6.011374,6.011374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16719,HancockCreek,42489,HANCOCK,6.9,'1,2,Hydro,nan,nan,#TRUE#,#2017-02-14#,#2050-12-31#,Existing,PSEI,NW_PSEI,0.0,6.0,5.5,YES,WA,,,,Water,,#FALSE#,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18420,Brunswick Agg 1,64019,BRUNSWCK,63.0,'X0,1,ICE-NatGas,Agg,2032ADS,#TRUE#,#1959-12-01#,#2050-12-31#,Existing,SPPC,SW_NVE,6.0,6.0,0.0,YES,NV,Carson City,,EC,NG,,#FALSE#,,6,6,,,,,,,,Brunswick Agg 1,OT IC,,True,1.0,1.0,1.0,,12.35,12.35,130.0,0.08,0.0,0.0,6.0,6.0,157.56,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16718,CalliganCreek,42487,CALLIGAN,6.9,'1,2,Hydro,nan,nan,#TRUE#,#2017-11-01#,#2050-12-31#,Existing,PSEI,NW_PSEI,0.0,6.0,5.5,YES,WA,,,,Water,,#FALSE#,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18151,Lamar Wind Agg,70472,WILOW_CK,115.0,'X1,4,WT-Onshore,Agg,ADS2032,#TRUE#,#2004-02-01#,#2050-12-31#,Existing,PSCO,RM_PSCO,0.0,6.0,0.0,YES,CO,Prowers,,,Wind,Onshore,#FALSE#,,0,6,Wind_Onshore,18151.0,Lamar Wind Agg,Wind,WT_Lamar4WT4.5 A-1_[18],6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18196,Manitou HY Agg,73405,GEESEN,115.0,'X1,2,Hydro,Agg,ADS2032,#TRUE#,#1939-01-01#,#2050-12-31#,Existing,WACM,RM_WACM,0.0,6.0,0.0,YES,CO,El Paso,,,Water,,#FALSE#,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670,Angel Fire Solar,12101,GLADSTON,230.0,'X1,4,SolarPV-Tracking,_X,2032ADS,#TRUE#,#2021-10-31#,#2050-12-31#,Future-Planned,PNM,SW_PNM,0.0,6.0,0.0,YES,NM,Taos,,T1,Solar,Tracking,#FALSE#,,0,6,Solar_Tracking,17670.0,Angel Fire Solar,Solar,PV_Angel Fire Solar1PV-T6_[18],6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17034,Tajiguas Resorce,24058,GOLETA,230.0,'X2,1,Bio-ST,CA-Tier1,Tajiguas Resource Recovery,#TRUE#,#2022-01-31#,#2050-12-31#,Under Construction,CISC,CA_CISO,2.0,5.982,0.0,YES,CA,,,,Bio,,#FALSE#,,2,5.982,,,,,,,,Tajiguas Resorce,ST,,True,8.0,8.0,-1.0,,1.8,1.8,45.06636,0.8,1.0,2.027986,5.982,2.0,90.1122,2.8,17.157,1.182,17.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18966,DG-BTM_PSCO_CO_Clear Creek,70237,IDAHOSPG,230.0,'M8,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Clear Creek,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,5.927729,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.927729,,18966.0,DG-BTM_PSCO_CO_Clear Creek,Solar,DPV-ALL_Clear Creek_CO_F[18],5.927729,5.927729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18943,DG-BTM_PNM_NM_Luna,10090,DEMING_W,13.8,'P1,4,DG-BTM,G0--,DG-BTM_PNM_NM_Luna,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PNM,SW_PNM,0.0,5.876113,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.876113,,18943.0,DG-BTM_PNM_NM_Luna,Solar,DPV-ALL_Luna_NM_F[18],5.876113,5.876113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18771,DG-BTM_IID_CA_Imperial,21645,WESTMORL,34.5,'H3,4,DG-BTM,G0--,DG-BTM_IID_CA_Imperial,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,IID,CA_IID,0.0,5.866124,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.866124,,18771.0,DG-BTM_IID_CA_Imperial,Solar,DPV-ALL_Imperial_CA_F[18],5.866124,5.866124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18185,Lahotan HY Agg,64552,LAHTCID,63.0,'X1,2,Hydro,Agg,ADS2032,#TRUE#,#1910-12-01#,#2050-12-31#,Existing,SPPC,SW_NVE,0.0,5.77,0.0,YES,NV,Churchill,,,Water,,#FALSE#,,0,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18441,Macys PV Agg,85356,SARVAL11,12.5,'X1,4,SolarPV-NonTracking,Agg,2032ADS Agg,#TRUE#,#2010-12-28#,#2050-12-31#,Existing,AZPS,SW_AZPS,0.0,5.76,0.0,YES,AZ,Maricopa,,EC,Solar,Fixed,#FALSE#,,0,5.76,Solar_Fixed,18441.0,Macys PV Agg,Solar,PV_Macy s Corporate Services Inc1PV1.21_[18],5.76,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19013,DG-BTM_SPPC_NV_Lyon,64052,FT CHUR,63.0,'I1,4,DG-BTM,G0--,DG-BTM_SPPC_NV_Lyon,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,SPPC,SW_NVE,0.0,5.711754,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.711754,,19013.0,DG-BTM_SPPC_NV_Lyon,Solar,DPV-ALL_Lyon_NV_F[18],5.711754,5.711754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18423,Coffin Butte Agg,474422,COFFINRK_13B,13.8,'X0,1,ICE-NatGas,Agg,2032ADS,#TRUE#,#1995-10-01#,#2050-12-31#,Existing,BPAT,NW_BPAT,5.63,5.63,0.0,YES,OR,Benton,,EC,NG,,#FALSE#,,5.63,5.63,,,,,,,,Coffin Butte Agg,OT IC,,True,1.0,1.0,1.0,,12.35,12.35,130.0,0.08,0.0,0.0,5.63,5.63,157.56,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18836,DG-BTM_PACW_CA_Modoc,45007,ALTURAS,115.0,'Z8,4,DG-BTM,G0--,DG-BTM_PACW_CA_Modoc,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PACW,NW_PACW,0.0,5.610472,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.610472,,18836.0,DG-BTM_PACW_CA_Modoc,Solar,DPV-ALL_Modoc_CA_F[18],5.610472,5.610472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19000,DG-BTM_PSEI_WA_Snohomish,42108,BAKER SW,115.0,'J4,4,DG-BTM,G0--,DG-BTM_PSEI_WA_Snohomish,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSEI,NW_PSEI,0.0,5.583664,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.583664,,19000.0,DG-BTM_PSEI_WA_Snohomish,Solar,DPV-ALL_Snohomish_WA_F[18],5.583664,5.583664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18205,San Fernando Hy Agg,26058,PP 1W,115.0,'X0,2,Hydro,Agg,ADS2032,#TRUE#,#1922-10-01#,#2050-12-31#,Existing,LDWP,CA_LDWP,0.0,5.58,0.0,YES,CA,LA County,,,Water,,#FALSE#,,0,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18415,Olive View MC Agg,26569,VN A   M,34.5,'X0,1,CT-NatGas-Aero,Agg,2032ADS,#TRUE#,#1987-02-01#,#2050-12-31#,Existing,LDWP,CA_LDWP,2.08,5.58,0.0,YES,CA,LA County,,EC,NG,Areo,#FALSE#,,2.08,5.58,NG_Areo,,,,,,,Olive View MC Agg,GT T_GT T,,False,1.0,1.0,1.0,,4.68,4.68,155.7818,23.556,0.0,0.45,5.58,2.08,33.806,3.5,9.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18962,DG-BTM_PSCO_CO_Bent,70271,LS_ANMAS,69.0,'N2,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Bent,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,5.547299,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.547299,,18962.0,DG-BTM_PSCO_CO_Bent,Solar,DPV-ALL_Bent_CO_F[18],5.547299,5.547299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18988,DG-BTM_PSCO_CO_Routt,79065,STEAMBT,230.0,'K6,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Routt,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,5.519596,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.519596,,18988.0,DG-BTM_PSCO_CO_Routt,Solar,DPV-ALL_Routt_CO_F[18],5.519596,5.519596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18457,CISC PV-NT Agg Multi-Co 3,24025,CHINO,230.0,'X0,4,SolarPV-NonTracking,Agg,ADS2032,#TRUE#,#2009-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,0.0,5.5,0.0,YES,CA,San Bernardino,,EC,Solar,NonTracking,#FALSE#,,0,5.5,Solar_NonTracking,18457.0,CISC PV-NT Agg Multi-Co 3,Solar,PV_Chino RT Solar 11PV-NT1_[18],5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18947,DG-BTM_PNM_NM_San Juan,10052,BURNHAM,230.0,'O7,4,DG-BTM,G0--,DG-BTM_PNM_NM_San Juan,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PNM,SW_PNM,0.0,5.476908,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.476908,,18947.0,DG-BTM_PNM_NM_San Juan,Solar,DPV-ALL_San Juan_NM_F[18],5.476908,5.476908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18202,PSCO HY Agg Pitkin Co,79004,BASALT,230.0,'X1,2,Hydro,Agg,ADS2032,#TRUE#,#1999-12-01#,#2050-12-31#,Existing,PSCO,RM_PSCO,0.0,5.45,0.0,YES,CO,Pitkin,,,Water,,#FALSE#,,0,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17404,Bay Area Battery (Generic),30479,BDLSWSTA,230.0,'X0,3,Battery Storage,_,ADS2032,#TRUE#,#2031-01-01#,#2050-12-31#,Future-Planned,CIPB,CA_CISO,-5.4,5.4,0.0,YES,CA,Solano,,T3,Electricity,Battery Storage,#FALSE#,,0,5.4,Electricity_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18626,DG-BTM_BPAT_CA_Modoc,40069,AUSTIN#,69.0,'V8,4,DG-BTM,G0--,DG-BTM_BPAT_CA_Modoc,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,5.270344,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.270344,,18626.0,DG-BTM_BPAT_CA_Modoc,Solar,DPV-ALL_Modoc_CA_F[18],5.270344,5.270344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18659,DG-BTM_BPAT_WA_Benton,40002,A6,230.0,'S5,4,DG-BTM,G0--,DG-BTM_BPAT_WA_Benton,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,5.243978,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.243978,,18659.0,DG-BTM_BPAT_WA_Benton,Solar,DPV-ALL_Benton_WA_F[18],5.243978,5.243978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18897,DG-BTM_PAUT_UT_Millard,68169,BLACKROC,69.0,'T7,4,DG-BTM,G0--,DG-BTM_PAUT_UT_Millard,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAUT,BS_PACE,0.0,5.237622,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.237622,,18897.0,DG-BTM_PAUT_UT_Millard,Solar,DPV-ALL_Millard_UT_F[18],5.237622,5.237622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18834,DG-BTM_NWMT_MT_Yellowstone,623035,BLG CITY,100.0,'B0,4,DG-BTM,G0--,DG-BTM_NWMT_MT_Yellowstone,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,NWMT,NW_NWMT,0.0,5.148181,0.0,YES,ID,,,,Solar,,#TRUE#,,0,5.148181,,18834.0,DG-BTM_NWMT_MT_Yellowstone,Solar,DPV-ALL_Yellowstone_MT_F[18],5.148181,5.148181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19330,IPCO IRP Generic BESS 7,61239,GOWEN,138.0,'X2,3,Battery Storage,nan,IPCO IRP Generic  BESS,#TRUE#,#1905-07-19#,#2050-12-31#,Future-Conceptual,IPTV,BS_IPCO,-5.0,5.0,0.0,YES,ID,Ada,,,MWH,Battery Storage,#FALSE#,,0,5,MWH_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19329,IPCO IRP Generic BESS 6,61239,GOWEN,138.0,'X1,3,Battery Storage,nan,IPCO IRP Generic  BESS,#TRUE#,#1905-07-17#,#2050-12-31#,Future-Conceptual,IPTV,BS_IPCO,-5.0,5.0,0.0,YES,ID,Elmore,,,MWH,Battery Storage,#FALSE#,,0,5,MWH_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18250,Sunnyside Solar LLCPV4.99,45049,CLINTON,115.0,'X0,4,SolarPV-NonTracking,_,nan,#TRUE#,#2023-09-30#,#2035-09-29#,Existing,PACW,NW_PACW,0.0,5.0,0.0,YES,WA,Yakima,,,Solar,NonTracking,#FALSE#,,0,5,Solar_NonTracking,18250.0,Sunnyside Solar LLCPV4.99,Solar,PV_Sunnyside Solar LLCPV4.99_[18],5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18436,Salmon Diesel Agg,66834,JUNCTION,69.0,'X0,1,ICE-NatGas,Agg,2032ADS,#TRUE#,#1966-12-01#,#2050-12-31#,Existing,PAID,BS_PACE,5.0,5.0,0.0,YES,ID,Lemhi,,EC,NG,,#FALSE#,,5,5,,,,,,,,Salmon Diesel Agg,OT IC,,True,1.0,1.0,1.0,,12.35,12.35,130.0,0.08,0.0,0.0,5.0,5.0,157.56,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18160,CIPV HY Agg Calaveras Co 1,33502,FROGTOWN,115.0,'X0,2,Hydro,Agg,ADS2032,#TRUE#,#2017-08-22#,#2050-12-31#,Existing,CIPV,CA_CISO,0.0,5.0,0.0,YES,CA,Calaveras,,,Water,,#FALSE#,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18340,Deer Creek,66645,WALLBURG,138.0,'X1,2,Hydro,_,2032ADS,#TRUE#,#1958-01-01#,#2050-12-31#,Future-Planned,PAUT,BS_PACE,0.0,5.0,0.0,YES,UT,,,,Water,,#FALSE#,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17549,Lake Herman Solar,30465,BAHIA,230.0,'X1,4,SolarPV-NonTracking,_,ADS2032,#TRUE#,#2021-09-23#,#2050-12-31#,Under Construction,CIPB,CA_CISO,0.0,5.0,0.0,YES,CA,Solano,,T1,Solar,NonTracking,#FALSE#,,0,5,Solar_NonTracking,17549.0,Lake Herman Solar,Solar,PV_Lake Herman SolarPV-NT5_[18],5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17272,Beaver Creek PP,73170,RIVERTON,115.0,'X1,1,CT-NatGas-Industrial,WY-,Beaver Creek PP,#TRUE#,#1983-12-01#,#2050-12-31#,Existing,WACM,RM_WACM,1.5,5.0,0.0,YES,WY,,,,NG,Industrial,#FALSE#,,1.5,5,NG_Industrial,,,,,,,Beaver Creek PP,GT,,False,1.0,1.0,-1.0,,0.72,0.72,325.0134,1.584,1.0,0.6421957,5.0,1.5,31.479,3.5,9.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19328,IPCO IRP Generic BESS 5,61239,GOWEN,138.0,'X0,3,Battery Storage,nan,IPCO IRP Generic  BESS,#TRUE#,#1905-07-16#,#2050-12-31#,Future-Conceptual,IPTV,BS_IPCO,-5.0,5.0,0.0,YES,ID,Ada,,,MWH,Battery Storage,#FALSE#,,0,5,MWH_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17278,Milford I,38149,MILFDREG,69.0,'X0,4,WT-Onshore,0--,duplicate placeholder for CISO import,#TRUE#,#2016-03-01#,#2050-12-31#,Existing,CIPV,CA_CISO,0.0,5.0,0.0,YES,CA,0,,,Wind,Onshore,#FALSE#,,0,5,Wind_Onshore,17278.0,Milford I,Wind,WT_Milford 1 PseudoWT5 A-1_[18],5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18416,NWMT PV Agg 1,623345,COLUMBUS AT,100.0,'X0,4,SolarPV-NonTracking,Agg,2032ADS,#TRUE#,#2018-06-30#,#2050-12-31#,Existing,NWMT,NW_NWMT,2.08,5.0,0.0,YES,MT,Stillwater,,EC,NG,Areo,#FALSE#,,2.08,5,NG_Areo,18416.0,NWMT PV Agg 1,Solar,PV_River Bend Solar1PV2_[18],5.0,5.0,NWMT PV Agg 1,GT T_GT T,,False,1.0,1.0,1.0,,4.68,4.68,155.7818,23.556,0.0,0.0,,,,,,,,,,,,,,,
19298,Lincoln Landfill IC,32408,PLSNT GR,115.0,'X0,1,Bio-ICE,57988-GEN 5,Lincoln Landfill Power Plant1IC4.98,#TRUE#,#1985-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,1.44,4.98,0.0,NO,BC,,,,Bio,,#FALSE#,,1.44,4.98,,,,,,,,Lincoln Landfill IC,OT IC,,True,1.0,1.0,1.0,,4.56,4.56,48.0,0.48,0.0,0.0,4.98,1.44,17.453,3.54,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18890,DG-BTM_PAUT_UT_Carbon,65957,MATHNTON,46.0,'U4,4,DG-BTM,G0--,DG-BTM_PAUT_UT_Carbon,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAUT,BS_PACE,0.0,4.925953,0.0,YES,ID,,,,Solar,,#TRUE#,,0,4.925953,,18890.0,DG-BTM_PAUT_UT_Carbon,Solar,DPV-ALL_Carbon_UT_F[18],4.925953,4.925953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18894,DG-BTM_PAUT_UT_Grand,65991,MOAB,69.0,'U0,4,DG-BTM,G0--,DG-BTM_PAUT_UT_Grand,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAUT,BS_PACE,0.0,4.862469,0.0,YES,ID,,,,Solar,,#TRUE#,,0,4.862469,,18894.0,DG-BTM_PAUT_UT_Grand,Solar,DPV-ALL_Grand_UT_F[18],4.862469,4.862469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630,DG-BTM_BPAT_MT_Flathead,47360,TRUMBUL_CRK+,230.0,'V4,4,DG-BTM,G0--,DG-BTM_BPAT_MT_Flathead,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,4.824598,0.0,YES,ID,,,,Solar,,#TRUE#,,0,4.824598,,18630.0,DG-BTM_BPAT_MT_Flathead,Solar,DPV-ALL_Flathead_MT_F[18],4.824598,4.824598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18051,Arizona State U PV Agg,14246,RACEWAY,230.0,'X2,4,SolarPV-NonTracking,Agg,2032ADS Agg,#TRUE#,#2010-10-22#,#2050-12-31#,Existing,AZPS,SW_AZPS,0.0,4.81,0.0,YES,AZ,Maricopa,,EC,Solar,Fixed,#FALSE#,,0,4.81,Solar_Fixed,18051.0,Arizona State U PV Agg,Solar,PV_Arizona State University - PS41PV0.87_[18],4.81,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18427,Finley BioEnergy Agg,44891,ECHO,69.0,'X1,1,ICE-NatGas,Agg,2032ADS,#TRUE#,#2009-05-01#,#2050-12-31#,Existing,PACW,NW_PACW,4.8,4.8,0.0,YES,OR,Morrow,,EC,NG,,#FALSE#,,4.8,4.8,,,,,,,,Finley BioEnergy Agg,OT IC,,True,1.0,1.0,1.0,,12.35,12.35,130.0,0.08,0.0,0.0,4.8,4.8,157.56,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18435,River Bend Landfill Agg,41273,WALNUT_CITY+,115.0,'X0,1,ICE-NatGas,Agg,2032ADS,#TRUE#,#2010-01-01#,#2050-12-31#,Existing,BPAT,NW_BPAT,4.8,4.8,0.0,YES,OR,Yamhill,,EC,NG,,#FALSE#,,4.8,4.8,,,,,,,,River Bend Landfill Agg,OT IC,,True,1.0,1.0,1.0,,12.35,12.35,130.0,0.08,0.0,0.0,4.8,4.8,157.56,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18439,Trans-Jordan Agg,67207,BOEING,138.0,'X0,1,ICE-NatGas,Agg,2032ADS,#TRUE#,#2009-03-01#,#2050-12-31#,Existing,PAUT,BS_PACE,4.8,4.8,0.0,YES,UT,Salt Lake,,EC,NG,,#FALSE#,,4.8,4.8,,,,,,,,Trans-Jordan Agg,OT IC,,True,1.0,1.0,1.0,,12.35,12.35,130.0,0.08,0.0,0.0,4.8,4.8,157.56,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17617,Drop 4,79192,SOCANAL,115.0,'X1,2,Hydro,_,2032ADS,#TRUE#,#1950-08-01#,#2050-12-31#,Existing,WACM,RM_WACM,0.0,4.8,0.0,YES,CO,Ouray,,EC,Water,,#FALSE#,,0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18858,DG-BTM_PACW_OR_Polk,45242,INDPNC,69.0,'X6,4,DG-BTM,G0--,DG-BTM_PACW_OR_Polk,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PACW,NW_PACW,0.0,4.790942,0.0,YES,ID,,,,Solar,,#TRUE#,,0,4.790942,,18858.0,DG-BTM_PACW_OR_Polk,Solar,DPV-ALL_Polk_OR_F[18],4.790942,4.790942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18922,DG-BTM_PAWY_WY_Sweetwater,65556,FIREHOL2,34.5,'R2,4,DG-BTM,G0--,DG-BTM_PAWY_WY_Sweetwater,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAWY,BS_PACE,0.0,4.668487,0.0,YES,ID,,,,Solar,,#TRUE#,,0,4.668487,,18922.0,DG-BTM_PAWY_WY_Sweetwater,Solar,DPV-ALL_Sweetwater_WY_F[18],4.668487,4.668487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18960,DG-BTM_PSCO_CO_Archuleta,70129,CREEDE,69.0,'N4,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Archuleta,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,4.585143,0.0,YES,ID,,,,Solar,,#TRUE#,,0,4.585143,,18960.0,DG-BTM_PSCO_CO_Archuleta,Solar,DPV-ALL_Archuleta_CO_F[18],4.585143,4.585143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18209,Tacoma Hydro Agg,79088,TAMARRON,115.0,'X1,2,Hydro,Agg,ADS2032,#TRUE#,#1905-12-01#,#2050-12-31#,Existing,WACM,RM_WACM,0.0,4.58,0.0,YES,CO,La Plata,,,Water,,#FALSE#,,0,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
